order_id,customer_id,product_name,category,price,quantity,order_date,shipping_city,discount_pct,rating
916,CUST-0473,Laptop,Storage,1287.06,3,14/04/2024,Sheffield,14.7,4.5
917,CUST-0499,NAS,Storage,2258.73,7,25/05/2024,Plymouth,13.5,
918,CUST-0107,Server Rack,storage  ,2225.26,8,10-25-2024,,6.0,
919,CUST-0487,Hub,storage  ,2045.55,2,13/12/2025,Belfast,9.2,1.1
920,CUST-0459,KVM Switch, Audio,1277.82,4,23/12/2025,Norwich,1.3,2.7
921,CUST-0487,Speaker,ELECTRONICS,1841.92,3,08-26-2024,Birmingham,,3.4
922,CUST-0283,Ethernet Cable, Audio,1284.68,2,2025-04-08,Bath,7.5,3.2
923,CUST-0380,Router,Office,2174.67,6,2025-01-05,Belfast,9.1,3.6
924,CUST-0294,Ethernet Cable,Gaming,1009.93,4,05-01-2025,Stoke,23.1,1.6
925,CUST-0451,Laptop Stand,STORAGE,2425.74,6,2024-06-13,Cardiff,9.8,3.6
926,CUST-0294,RAM Module, Office,2331.15,2,02/12/2024,Bath,7.3,1.7
927,CUST-0254,Wrist Rest, Office,1855.3,4,01/08/2024,York,5.1,
928,CUST-0192,RAM Module,ACCESSORIES,702.14,6,2024-11-23,Southampton,23.2,2.4
929,CUST-0259,Cable Pack,STORAGE,333.48,5,2025-01-15,Manchester,3.9,3.8
930,CUST-0160,Graphics Card,ELECTRONICS,2137.49,3,31/07/2025,Glasgow,13.6,1.2
931,CUST-0221,Desk Lamp,Audio,417.43,8,26/08/2024,Bath,15.2,2.6
932,CUST-0150,Hub,Peripherals,"2,136.38",7,2024-12-28,Stoke,20.6,3.8
933,CUST-0376,SSD Drive,storage  ,"1,229.46",3,2024-07-20,Stoke,19.0,1.9
934,CUST-0104,Desk Lamp,Electronics,1019.36,6,2025-10-05,Bristol,24.3,4.2
935,CUST-0191,Phone Case,Gaming,2258.46,4,2025-08-23,Edinburgh,,3.5
936,CUST-0269,Shredder,Office,1511.61,5,2025-02-05,Liverpool,8.9,3.4
937,CUST-0416,Wrist Rest,Accessories,1443.65,5,2025-12-06,Newcastle,8.4,2.4
938,CUST-0121,Mouse Pad,,1399.12,7,07-23-2025,Sheffield,4.4,2.9
939,CUST-0425,Tripod,,$931.07,5,07-19-2024,Cambridge,8.7,
940,CUST-0100,Monitor,Networking,1965.18,3,28/09/2025,York,9.3,2.9
941,CUST-0232,Desk Lamp,Office,635.73,5,2024-02-11,Belfast,15.7,3.8
942,CUST-0332,Docking Station,Peripherals,2347.54,7,01-27-2025,,19.9,2.7
943,CUST-0111,Camera,Networking,2235.49,5,2025-03-16,Stoke,11.4,1.8
944,CUST-0445,External HDD,Gaming,847.01,5,08/09/2025,Dundee,,1.9
945,CUST-0145,Graphics Card,,"1,825.01",9,2024-11-15,,10.1,1.0
946,CUST-0133,Chair Mat,Electronics,1435.19,3,08-02-2024,Southampton,8.7,2.2
947,CUST-0177,Stylus,,$847.44,6,07-21-2025,Birmingham,16.2,4.0
948,CUST-0317,Docking Station,Peripherals,2471.36,1,2024-08-23,Cambridge,0.7,4.2
949,CUST-0400,Camera,Storage,67.97,5,08/09/2025,Aberdeen,2.4,
950,CUST-0172,Graphics Card,peripherals  ,635.35,8,06-10-2024,Leicester,12.5,4.8
951,CUST-0381,Projector,ACCESSORIES,1302.58,5,2024-01-09,Liverpool,28.3,3.0
952,CUST-0348,Headphones,storage  ,1307.27,9,08-12-2024,Belfast,21.6,4.7
953,CUST-0146,KVM Switch,Accessories,1474.39,6,30/11/2025,Coventry,2.6,3.8
954,CUST-0220,Shredder,storage  ,1880.43,8,13/10/2024,Sheffield,25.4,3.9
955,CUST-0313,Drone,Storage,1560.58,8,17/06/2024,Edinburgh,22.0,1.3
956,CUST-0338,NAS,STORAGE,1502.7,3,14/12/2024,Oxford,18.3,1.9
957,CUST-0155,VR Headset, Audio,138.52,7,2024-01-14,,24.6,1.0
958,CUST-0449,Projector, Audio,944.44,7,03/06/2025,Swansea,12.1,3.9
959,CUST-0206,Router,STORAGE,583.98,6,2025-07-01,,6.6,2.4
960,CUST-0418,Screen Protector,networking  ,667.1,7,28/01/2024,Swansea,15.4,4.1
961,CUST-0147,Ethernet Cable,STORAGE,"1,388.07",2,26/07/2024,Leicester,16.5,2.4
962,CUST-0160,Label Maker,Electronics,502.77,9,12-16-2025,York,16.1,4.3
963,CUST-0436,Tripod,Electronics,738.4,1,13/04/2024,Derby,17.0,1.5
964,CUST-0125,Cable Pack,Audio,596.53,1,2025-03-01,London,28.5,1.7
965,CUST-0391,Drone, Office,2371.51,3,06-24-2025,Reading,27.1,2.4
966,CUST-0356,Laptop Stand,Networking,2361.94,3,05/06/2025,Glasgow,26.3,2.6
967,CUST-0107,USB Hub,Gaming,$1526.8,1,09/11/2025,Leicester,24.0,
968,CUST-0212,Scanner,Accessories,2311.68,7,2024-10-03,Birmingham,28.3,4.1
969,CUST-0454,Tablet, Office,$1965.6,4,2024-07-06,London,3.0,1.4
970,CUST-0352,Graphics Card,,1476.92,2,05-17-2024,Bristol,8.0,2.4
971,CUST-0279,RAM Module,Gaming,21.06,5,14/04/2024,Sheffield,14.9,4.3
972,CUST-0306,Charger,storage  ,1932.43,6,14/01/2025,Coventry,25.4,1.3
973,CUST-0402,Speaker,Audio,1757.71,9,28/06/2025,Exeter,15.2,4.8
974,CUST-0226,Chair Mat,Electronics,1540.06,4,12/11/2024,Dundee,22.4,4.9
975,CUST-0155,Mouse, Audio,1902.26,2,2025-11-24,York,4.2,1.4
976,CUST-0313,Drone,Peripherals,1284.74,5,2024-11-28,Dundee,7.6,2.2
977,CUST-0113,USB Hub,Electronics,1761.69,3,05-12-2024,Dundee,22.0,2.5
978,CUST-0127,Router,peripherals  ,2338.25,2,06-23-2025,Sheffield,4.9,4.1
979,CUST-0177,Stylus,Accessories,942.63,1,2025-06-18,Nottingham,10.5,3.4
980,CUST-0315,Keyboard,Networking,1771.76,2,2025-09-10,Derby,7.9,3.6
981,CUST-0485,Hub,networking  ,1191.84,6,03/01/2025,London,10.5,
982,CUST-0464,External HDD,Gaming,1687.63,8,12/10/2025,York,,1.5
983,CUST-0253,Splitter,,1908.42,3,2024-04-08,Liverpool,11.0,4.3
984,CUST-0113,Shredder,STORAGE,118.4,9,05-02-2024,Bristol,16.7,3.8
985,CUST-0286,Tablet,Storage,1618.27,9,08-15-2025,,3.0,3.3
986,CUST-0411,External HDD,STORAGE,570.72,2,01/04/2025,Glasgow,24.2,
987,CUST-0470,Desk Lamp,peripherals  ,1676.73,8,2025-06-03,Dundee,11.1,3.8
988,CUST-0106,UPS,Peripherals,1173.48,5,12-17-2025,Exeter,19.5,1.8
989,CUST-0102,Docking Station,ACCESSORIES,1935.01,4,09/12/2025,Derby,21.8,2.7
990,CUST-0210,Monitor,STORAGE,312.89,5,06-25-2025,Edinburgh,6.3,3.0
991,CUST-0337,Wrist Rest,networking  ,1567.67,4,2024-01-20,Norwich,26.5,1.2
992,CUST-0462,Memory Card,,699.78,8,2024-05-09,Leeds,18.5,4.8
993,CUST-0338,Hub,STORAGE,2133.19,4,11/05/2024,Bath,12.9,1.5
994,CUST-0373,Scanner, Office,2321.32,6,2025-01-21,Leeds,5.5,3.8
995,CUST-0393,External HDD,STORAGE,2491.01,2,02/08/2024,Reading,28.3,3.0
996,CUST-0326,Server Rack,ACCESSORIES,1991.04,5,12/02/2024,Leicester,22.7,1.1
997,CUST-0470,UPS,Storage,1885.57,6,04/10/2024,Coventry,6.2,4.7
998,CUST-0114,Camera,Accessories,542.67,5,09/05/2024,Plymouth,10.1,4.4
999,CUST-0291,Adapter,Audio,843.34,2,06/12/2025,Glasgow,24.3,
1000,CUST-0218,Tripod,STORAGE,1166.88,7,2025-12-16,Aberdeen,20.9,1.9
1001,CUST-0127,Projector,peripherals  ,1934.59,4,06/08/2025,,23.0,1.5
1002,CUST-0301,Camera, Audio,2287.84,8,2025-06-10,Manchester,13.2,2.5
1003,CUST-0138,Keyboard,Networking,$476.9,7,03/06/2025,Coventry,21.5,2.0
1004,CUST-0372,RAM Module,,2306.31,7,2025-07-11,,11.6,3.0
1005,CUST-0330,SSD Drive,ACCESSORIES,"1,740.58",9,04-23-2024,Oxford,6.3,4.9
1006,CUST-0185,Projector,Networking,1528.87,1,06-14-2024,Brighton,19.0,3.3
1007,CUST-0225,Webcam,ACCESSORIES,503.6,6,2024-05-18,Oxford,29.3,4.6
1008,CUST-0399,Splitter,peripherals  ,143.53,6,2024-10-25,Bath,,3.6
1009,CUST-0124,External HDD,Networking,1423.32,6,26/06/2024,,13.8,2.9
1010,CUST-0244,Monitor,ACCESSORIES,1630.53,6,19/12/2024,Norwich,20.2,4.4
1011,CUST-0112,Speaker,storage  ,530.9,7,19/07/2024,,16.2,
1012,CUST-0311,Shredder,Networking,$1393.36,6,04-24-2024,Newcastle,25.3,4.5
1013,CUST-0124,Mouse,Storage,2141.95,1,07-07-2025,Manchester,22.9,2.2
1014,CUST-0167,Headphones,Office,2088.49,3,2024-03-08,London,1.7,1.5
1015,CUST-0493,NAS,Audio,2318.75,2,20/03/2025,Swansea,,4.4
1016,CUST-0166,Mouse Pad,Peripherals,917.89,6,08/12/2025,Manchester,22.6,3.3
1017,CUST-0332,Scanner,Accessories,798.53,8,09-14-2025,Stoke,25.9,4.6
1018,CUST-0208,Router,storage  ,1874.82,3,05-24-2024,Norwich,19.5,4.8
1019,CUST-0245,SSD Drive,ELECTRONICS,1080.63,8,05-23-2025,Cardiff,25.7,1.2
1020,CUST-0210,Memory Card,Electronics,223.43,8,04-21-2025,Exeter,3.4,3.0
1021,CUST-0327,SSD Drive,,710.59,5,2025-02-17,Swansea,10.4,2.5
1022,CUST-0210,Keyboard,peripherals  ,1049.36,8,04-13-2024,Manchester,26.3,3.5
1023,CUST-0133,NAS,STORAGE,734.83,6,05-07-2024,Derby,6.0,4.2
1024,CUST-0210,Keyboard, Audio,833.85,5,27/10/2025,Leicester,2.3,2.1
1025,CUST-0363,Ethernet Cable,networking  ,737.97,9,12-10-2024,Belfast,23.6,3.2
1026,CUST-0468,Webcam,,108.54,7,07/06/2024,Leicester,25.1,3.8
1027,CUST-0335,Mouse,Electronics,1594.55,8,2025-03-01,Belfast,4.9,1.5
1028,CUST-0182,Microphone,peripherals  ,1495.24,1,01-23-2024,Stoke,25.6,4.3
1029,CUST-0141,NAS, Office,1635.19,2,2025-06-08,Dundee,20.6,
1030,CUST-0200,Mouse,,484.81,8,2025-12-06,Norwich,15.6,4.8
1031,CUST-0105,Memory Card,Audio,742.66,9,2025-10-29,,24.9,2.4
1032,CUST-0279,Screen Protector,Peripherals,1550.94,4,2025-02-22,Oxford,12.6,
1033,CUST-0381,Drone,,1501.07,9,25/03/2024,Derby,5.8,3.0
1034,CUST-0419,VR Headset,Networking,1268.29,4,04-26-2025,Cardiff,8.5,1.3
1035,CUST-0325,Microphone,ELECTRONICS,879.28,9,23/10/2024,Cambridge,15.2,4.9
1036,CUST-0414,Surge Protector,Electronics,2282.76,7,17/08/2024,,15.9,1.2
1037,CUST-0464,SSD Drive,peripherals  ,852.73,2,10/11/2025,Cardiff,24.2,4.0
1038,CUST-0328,Ethernet Cable,Accessories,1141.77,9,2024-06-04,Brighton,,3.1
1039,CUST-0476,NAS,peripherals  ,$1696.89,4,2024-04-14,Leeds,,2.5
1040,CUST-0388,Camera,Audio,1359.84,8,11-25-2024,Brighton,23.4,1.3
1041,CUST-0249,Headphones,Networking,870.48,7,05-11-2024,York,,3.5
1042,CUST-0376,Speaker,STORAGE,1091.93,7,16/01/2025,London,1.5,3.3
1043,CUST-0297,Fan,Office,1987.23,8,26/09/2024,Norwich,26.2,2.1
1044,CUST-0169,Printer,Storage,698.93,1,2025-01-30,Liverpool,2.3,4.6
1045,CUST-0211,KVM Switch,Storage,359.93,5,04-08-2025,Belfast,7.4,2.2
1046,CUST-0103,Phone Case,ACCESSORIES,$786.34,2,03-25-2025,Brighton,20.9,
1047,CUST-0449,Hub,Accessories,2124.59,2,2024-09-09,Leeds,12.3,3.2
1048,CUST-0430,Surge Protector, Office,227.03,1,11/10/2024,Exeter,-10.0,1.4
1049,CUST-0417,Phone Case,peripherals  ,2479.28,5,01-20-2024,Exeter,8.9,4.7
1050,CUST-0449,Smartwatch,Storage,1354.8,2,26/09/2024,Nottingham,0.4,2.5
1051,CUST-0194,Screen Protector,ACCESSORIES,$2462.19,4,11-05-2024,Brighton,9.0,1.3
1052,CUST-0251,Phone Case,Electronics,2347.8,3,13/04/2024,Bath,17.3,2.5
1053,CUST-0410,Smartwatch,Networking,1134.77,3,04/07/2024,Reading,11.3,3.4
1054,CUST-0236,SSD Drive,networking  ,500.24,2,2025-02-17,Stoke,16.0,3.1
1055,CUST-0346,Power Bank, Audio,416.39,6,09-09-2024,Liverpool,26.3,3.8
1056,CUST-0486,Keyboard,storage  ,603.77,2,12-12-2025,Swansea,27.4,1.2
1057,CUST-0342,Phone Case,Networking,1776.78,8,01-03-2024,Newcastle,8.0,2.1
1058,CUST-0130,Surge Protector,storage  ,686.01,8,08-23-2024,Aberdeen,13.9,4.3
1059,CUST-0139,Server Rack,STORAGE,856.86,5,2025-04-09,Stoke,,1.3
1060,CUST-0328,Microphone,Office,1124.7,7,10-15-2025,Birmingham,28.5,4.4
1061,CUST-0135,Laptop Stand,Peripherals,2283.52,4,04/06/2025,Bath,30.0,1.4
1062,CUST-0322,Adapter,Storage,477.54,1,11-07-2025,Belfast,7.1,4.3
1063,CUST-0105,Headphones,Electronics,17.54,2,10-02-2024,Stoke,21.8,2.4
1064,CUST-0421,Power Bank,storage  ,154.94,4,02-22-2024,Derby,11.3,3.4
1065,CUST-0319,Adapter, Audio,2262.39,1,04-19-2024,Reading,0.2,
1066,CUST-0174,NAS,Gaming,1620.55,8,10-09-2025,London,0.3,1.3
1067,CUST-0103,Laptop,peripherals  ,686.24,9,14/11/2025,Bath,13.8,1.9
1068,CUST-0434,Surge Protector,Storage,447.1,4,16/02/2024,Newcastle,14.7,1.5
1069,CUST-0233,Router,peripherals  ,739.2,3,07-13-2025,Swansea,,2.2
1070,CUST-0217,Power Bank, Audio,291.42,2,07-31-2024,Swansea,20.6,3.1
1071,CUST-0468,Webcam,Accessories,2354.12,5,2024-07-23,Sheffield,8.8,3.4
1072,CUST-0193,Ethernet Cable,STORAGE,1961.59,3,2024-03-13,Southampton,16.8,4.2
1073,CUST-0161,Stylus,Peripherals,1158.67,7,17/03/2024,Dundee,9.0,3.6
1074,CUST-0293,SSD Drive,Storage,2163.08,6,05/09/2025,Bristol,5.0,3.4
1075,CUST-0434,External HDD,,627.4,1,04/07/2025,,12.2,
1076,CUST-0302,Scanner,Electronics,1794.22,8,10-01-2024,Leeds,7.0,2.9
1077,CUST-0491,Projector,,2141.05,2,2024-03-17,Derby,16.0,2.7
1078,CUST-0125,Phone Case,storage  ,895.14,5,2025-03-17,Edinburgh,6.0,4.4
1079,CUST-0272,Smartwatch,Accessories,1894.87,9,31/07/2025,Belfast,15.3,1.9
1080,CUST-0399,Memory Card,Gaming,$741.21,8,16/01/2025,York,4.7,1.0
1081,CUST-0232,VR Headset,,750.65,2,17/12/2025,Dundee,20.1,3.6
1082,CUST-0425,Charger,ELECTRONICS,272.11,9,2025-12-13,Swansea,22.6,1.8
1083,CUST-0217,Camera,Gaming,1102.94,5,2024-05-21,Leeds,3.3,4.6
1084,CUST-0423,Projector,ACCESSORIES,1825.63,6,01-02-2025,Manchester,14.0,4.4
1085,CUST-0374,Microphone,Storage,$2350.85,3,2024-12-17,Swansea,2.1,1.3
1086,CUST-0311,Server Rack,Networking,1511.47,3,31/05/2024,Plymouth,17.9,1.4
1087,CUST-0324,Mouse,Office,2158.52,8,2025-03-21,Cambridge,,3.0
1088,CUST-0119,Splitter,,2057.12,2,29/10/2024,Southampton,15.8,3.4
1089,CUST-0212,Router,Gaming,437.49,2,12-21-2025,Swansea,15.5,2.1
1090,CUST-0239,Mouse,storage  ,$1217.11,5,09-20-2024,Brighton,27.7,3.9
1091,CUST-0146,Mouse Pad,Networking,$296.72,6,28/09/2025,Exeter,16.5,
1092,CUST-0100,RAM Module,Electronics,1706.97,2,04-08-2025,Newcastle,17.5,2.3
1093,CUST-0189,Laptop,,2375.0,5,06-25-2024,Belfast,12.0,1.1
1094,CUST-0241,Tablet,Peripherals,347.04,7,07-14-2025,Oxford,28.5,4.0
1095,CUST-0419,Keyboard,Audio,1836.04,8,2024-09-02,Southampton,23.3,1.9
1096,CUST-0137,Microphone,,1582.43,7,11-27-2024,Exeter,8.6,4.3
1097,CUST-0392,Wrist Rest, Audio,1461.09,8,11/09/2024,Leeds,25.3,2.7
1098,CUST-0481,Monitor, Office,978.35,9,18/12/2025,,13.0,3.3
1099,CUST-0238,Stylus,STORAGE,891.05,5,04-07-2025,Manchester,24.9,4.5
1100,CUST-0455,Webcam,Networking,$117.9,5,27/09/2024,Edinburgh,24.7,4.5
1101,CUST-0432,Drone,Accessories,548.68,4,11/07/2025,Cardiff,,2.5
1102,CUST-0358,Ethernet Cable,STORAGE,42.87,9,05/09/2024,Derby,21.0,1.8
1103,CUST-0260,Switch,Audio,1455.64,5,2025-08-09,York,8.7,4.1
1104,CUST-0489,Cable Pack,,269.1,2,2025-12-02,Brighton,8.9,2.7
1105,CUST-0277,Ethernet Cable, Audio,2183.18,8,17/07/2025,Exeter,8.9,1.8
1106,CUST-0109,Tripod,storage  ,1310.24,7,2024-03-28,Dundee,21.8,4.6
1107,CUST-0360,Hub,Audio,1750.73,8,06/03/2024,Brighton,6.9,1.8
1108,CUST-0237,Smartwatch,Networking,"1,030.09",3,2024-01-20,Cambridge,0.0,1.1
1109,CUST-0271,KVM Switch,Audio,1403.65,4,2025-07-11,Norwich,21.5,
1110,CUST-0485,Shredder,STORAGE,"2,356.93",5,2024-12-08,Plymouth,,3.5
1111,CUST-0112,Hub,Office,211.42,6,2024-02-24,Plymouth,,3.6
1112,CUST-0267,Memory Card,storage  ,638.57,1,03/06/2025,Newcastle,7.1,2.2
1113,CUST-0229,Stylus,Networking,1951.07,4,2024-06-24,Edinburgh,11.4,2.3
1114,CUST-0183,Server Rack,Electronics,251.35,5,2025-09-19,Cardiff,14.3,
1115,CUST-0420,Drone,,193.77,7,05/12/2025,Leeds,1.3,3.7
1116,CUST-0418,Surge Protector,Peripherals,907.05,5,10/05/2024,,29.1,1.2
1117,CUST-0200,Desk Lamp,ELECTRONICS,234.96,1,05/11/2024,,21.5,4.7
1118,CUST-0428,Hub,networking  ,1464.77,7,18/10/2024,Nottingham,9.7,1.9
1119,CUST-0372,Surge Protector,ACCESSORIES,569.56,8,2025-05-09,Coventry,9.6,5.0
1120,CUST-0364,Charger,storage  ,2239.77,7,12-03-2024,Swansea,13.5,1.7
1121,CUST-0498,Webcam,Audio,1959.83,4,2024-01-10,Dundee,18.8,4.1
1122,CUST-0137,Keyboard,Electronics,1750.76,8,05-01-2025,Stoke,4.4,1.9
1123,CUST-0193,Phone Case,Storage,1544.28,5,11-16-2024,,5.7,1.3
1124,CUST-0194,USB Hub,Storage,2159.35,9,07-22-2025,York,25.8,4.5
1125,CUST-0404,Charger,ACCESSORIES,561.54,5,2025-09-16,Manchester,7.7,4.4
1126,CUST-0168,RAM Module, Office,2183.41,1,08-05-2025,Cardiff,11.4,2.6
1127,CUST-0417,Cable Pack,storage  ,1974.78,9,2024-02-26,Sheffield,26.1,3.8
1128,CUST-0335,Router,storage  ,1871.66,5,09-27-2024,Manchester,19.9,3.2
1129,CUST-0433,Drone,Peripherals,1405.33,6,2024-04-20,Liverpool,10.3,4.4
1130,CUST-0472,Mouse, Office,619.38,4,16/03/2024,Glasgow,20.5,
1131,CUST-0475,Mouse Pad,Audio,$1061.75,6,2025-06-15,Reading,0.6,
1132,CUST-0236,Mouse, Audio,"1,984.96",8,2025-10-04,Glasgow,22.1,2.9
1133,CUST-0175,Drone,Office,84.29,3,2024-05-01,Bath,14.6,2.4
1134,CUST-0134,Stylus,ACCESSORIES,1956.22,5,15/06/2024,Exeter,24.4,4.6
1135,CUST-0100,Charger,Peripherals,$603.98,2,10-03-2025,Glasgow,28.6,1.7
1136,CUST-0395,Power Bank,Audio,365.05,2,10-05-2024,Coventry,27.8,1.6
1137,CUST-0419,Stylus,,293.67,7,2025-04-13,Leeds,27.3,3.3
1138,CUST-0159,Graphics Card,Electronics,72.99,6,01-13-2024,Stoke,15.4,3.6
1139,CUST-0419,Chair Mat,networking  ,$1311.35,4,2024-02-21,Cardiff,10.8,1.8
1140,CUST-0448,Mouse,Gaming,549.56,5,2025-07-03,Stoke,14.0,2.6
1141,CUST-0427,Chair Mat,,2473.63,1,02-05-2025,Exeter,20.7,
1142,CUST-0366,Projector, Audio,1438.22,7,2024-02-20,,26.5,2.0
1143,CUST-0460,Camera,STORAGE,349.02,8,10-14-2025,Belfast,6.2,3.7
1144,CUST-0328,Printer,STORAGE,1723.46,9,09-12-2025,Brighton,27.5,4.0
1145,CUST-0369,Charger, Office,2244.87,8,26/10/2024,Belfast,24.5,2.8
1146,CUST-0415,Laptop,ELECTRONICS,1864.22,5,2024-07-14,Stoke,29.4,4.8
1147,CUST-0385,UPS,Storage,195.72,3,10-25-2025,Belfast,26.4,
1148,CUST-0390,Phone Case,Accessories,2240.23,9,2025-10-01,Stoke,8.4,2.8
1149,CUST-0312,UPS,Electronics,1985.85,6,05/06/2025,York,3.2,3.3
1150,CUST-0264,Keyboard,,399.97,5,12-30-2024,Belfast,3.4,3.8
1151,CUST-0104,Drone,Networking,134.21,3,13/10/2025,Liverpool,8.7,3.4
1152,CUST-0438,Splitter,networking  ,1395.49,6,05/02/2025,Reading,18.4,4.5
1153,CUST-0478,Webcam,STORAGE,394.31,3,2025-05-06,,24.1,2.4
1154,CUST-0177,Chair Mat,Accessories,$2087.3,6,2025-07-28,Glasgow,27.0,2.2
1155,CUST-0161,Speaker,storage  ,899.04,4,2024-09-24,Swansea,18.7,1.9
1156,CUST-0231,VR Headset,Storage,2282.67,2,2024-01-11,Liverpool,0.2,1.2
1157,CUST-0188,SSD Drive, Audio,1416.39,8,05/05/2024,Coventry,5.6,1.2
1158,CUST-0336,Router, Audio,460.77,4,12-02-2025,Aberdeen,3.0,4.5
1159,CUST-0141,VR Headset, Audio,353.3,9,03-29-2024,Coventry,10.9,3.7
1160,CUST-0188,Monitor,Peripherals,1443.3,7,2025-09-19,Leicester,15.0,3.6
1161,CUST-0395,Chair Mat,Office,"1,905.90",2,2024-01-14,Dundee,,3.5
1162,CUST-0427,Cable Pack,peripherals  ,1954.86,4,2024-07-27,Coventry,10.5,4.4
1163,CUST-0394,Monitor,Storage,693.01,5,2025-03-18,York,5.4,2.9
1164,CUST-0203,Server Rack, Office,514.6,3,2025-01-23,Cambridge,19.4,4.5
1165,CUST-0113,Smartwatch, Audio,46.81,9,04-27-2025,Stoke,13.9,2.4
1166,CUST-0387,Scanner,ELECTRONICS,1699.6,5,2024-10-05,Leeds,14.9,4.7
1167,CUST-0278,Scanner,Gaming,196.04,2,21/09/2025,Bristol,12.8,3.8
1168,CUST-0224,Laptop Stand,Peripherals,1054.8,3,2025-03-09,Coventry,28.7,
1169,CUST-0452,Speaker,peripherals  ,1506.2,9,20/01/2025,Brighton,,3.3
1170,CUST-0122,Printer,Electronics,2343.09,7,13/09/2024,Aberdeen,15.5,3.1
1171,CUST-0162,Charger,Electronics,782.95,2,2025-11-28,York,22.1,
1172,CUST-0242,Power Bank,Electronics,628.18,9,02-03-2025,Bath,16.7,3.4
1173,CUST-0252,Stylus,Electronics,1637.13,4,20/06/2024,Birmingham,27.9,2.3
1174,CUST-0244,Fan, Office,1550.0,9,08-08-2024,Belfast,11.3,
1175,CUST-0324,Webcam,,833.61,2,07-01-2024,Manchester,13.9,4.8
1176,CUST-0408,Scanner,Storage,2320.61,4,12/03/2024,Leeds,2.7,3.6
1177,CUST-0203,Fan, Audio,2112.93,5,09/10/2024,,18.3,4.5
1178,CUST-0203,Switch,,563.84,2,12-20-2024,Newcastle,8.6,3.7
1179,CUST-0138,Mouse,Storage,601.66,1,05-11-2025,Southampton,4.8,2.4
1180,CUST-0297,Microphone,STORAGE,1283.19,7,02/08/2025,Brighton,16.3,3.1
1181,CUST-0233,Docking Station,Networking,1935.06,1,2025-03-22,Coventry,16.0,3.7
1182,CUST-0166,Printer,peripherals  ,114.88,8,2024-12-27,Plymouth,2.3,4.8
1183,CUST-0490,Headphones, Audio,1734.87,3,11-16-2024,,20.9,2.0
1184,CUST-0278,Docking Station,networking  ,1622.35,6,2024-12-11,Manchester,18.7,4.5
1185,CUST-0141,VR Headset,peripherals  ,582.54,7,04-12-2024,Dundee,5.7,4.7
1186,CUST-0114,Graphics Card, Audio,1704.98,1,07-10-2024,,14.1,3.7
1187,CUST-0210,Chair Mat,Office,2350.76,6,07-12-2024,Cardiff,,4.7
1188,CUST-0256,Mouse, Office,121.73,7,2025-10-25,Oxford,15.9,2.6
1189,CUST-0388,Tablet,Accessories,802.53,6,08-22-2025,Leicester,11.9,4.8
1190,CUST-0330,Printer, Office,1098.25,4,05/07/2024,Reading,9.7,3.8
1191,CUST-0256,Cable Pack,Audio,2248.65,1,15/01/2024,Edinburgh,18.3,1.2
1192,CUST-0137,RAM Module,peripherals  ,2405.84,9,10-23-2024,Exeter,28.2,4.6
1193,CUST-0196,Microphone,Audio,1113.07,4,2025-08-07,Norwich,20.2,2.9
1194,CUST-0388,Docking Station,STORAGE,1876.32,7,01-17-2024,York,2.2,2.8
1195,CUST-0353,RAM Module,Storage,1331.49,7,03/03/2025,Reading,13.8,3.3
1196,CUST-0295,Drone,,1346.77,2,16/08/2024,Birmingham,26.7,1.6
1197,CUST-0185,Router,ACCESSORIES,698.86,1,07-28-2024,Stoke,2.8,2.9
1198,CUST-0421,RAM Module,ACCESSORIES,546.31,8,10-20-2024,,29.7,
1199,CUST-0109,Laptop Stand, Office,723.57,8,2025-08-04,London,28.5,1.1
1200,CUST-0104,UPS,networking  ,1393.04,7,09/01/2025,Leeds,2.3,2.1
1201,CUST-0222,USB Hub,Networking,77.74,8,02-23-2024,Derby,28.0,1.0
1202,CUST-0429,Phone Case, Office,2268.59,3,01-31-2024,Cambridge,10.9,2.7
1203,CUST-0452,Phone Case,,$394.93,2,2024-02-27,Swansea,25.3,3.9
1204,CUST-0217,Projector,Accessories,554.12,7,22/09/2024,Bristol,12.6,4.2
1205,CUST-0393,Monitor,ELECTRONICS,1298.1,8,2025-05-10,York,13.2,4.8
1206,CUST-0496,Monitor,Gaming,1776.74,1,21/10/2024,Norwich,19.0,3.4
1207,CUST-0258,External HDD,Storage,243.84,9,07-02-2025,Norwich,23.2,2.0
1208,CUST-0402,Adapter,Gaming,797.65,4,07/03/2024,Derby,1.0,4.7
1209,CUST-0327,Screen Protector,networking  ,2421.84,4,10-25-2024,Dundee,17.8,4.1
1210,CUST-0464,Tripod,ELECTRONICS,659.55,3,2025-12-25,Liverpool,5.6,3.3
1211,CUST-0315,External HDD,networking  ,786.06,6,02-25-2024,London,,3.8
1212,CUST-0283,Fan, Audio,2092.06,1,01-27-2025,,10.4,4.7
1213,CUST-0114,Camera,Storage,130.29,6,01-15-2025,London,14.1,
1214,CUST-0256,Memory Card,Storage,1164.21,2,2025-03-22,York,10.0,2.5
1215,CUST-0235,External HDD,Accessories,952.14,9,12/11/2024,Newcastle,3.2,3.9
1216,CUST-0360,Tripod,,794.88,2,10/03/2025,Plymouth,4.4,1.2
1217,CUST-0256,Drone,ACCESSORIES,$717.82,7,05/08/2024,Aberdeen,1.0,2.5
1218,CUST-0146,USB Hub,Electronics,232.98,1,03/11/2025,Dundee,14.1,2.6
